.575,.45,.16,.9775,.3135,.231,.33,12,2
.625,.495,.165,1.262,.507,.318,.39,10,2
.475,.375,.125,.5785,.2775,.085,.155,10,2
.52,.41,.155,.727,.291,.1835,.235,12,2
.545,.43,.165,.802,.2935,.183,.28,11,2
.5,.4,.125,.6675,.261,.1315,.22,10,2
.51,.39,.135,.6335,.231,.179,.2,9,2
.435,.395,.105,.3635,.136,.098,.13,9,2
.545,.41,.125,.6935,.2975,.146,.21,11,2
.53,.415,.115,.5915,.233,.1585,.18,11,2
.49,.375,.135,.6125,.2555,.102,.22,11,2
.56,.43,.15,.8825,.3465,.172,.31,9,2
.47,.365,.105,.4205,.163,.1035,.14,9,2
.515,.425,.14,.766,.304,.1725,.255,14,2
.44,.35,.125,.4035,.175,.063,.129,9,2
.325,.26,.09,.1915,.085,.036,.062,7,2
.425,.33,.115,.406,.1635,.081,.1355,8,2
.305,.23,.08,.156,.0675,.0345,.048,7,2
.405,.325,.11,.3555,.151,.063,.117,9,2
.565,.445,.155,.826,.341,.2055,.2475,10,2
.55,.45,.145,.741,.295,.1435,.2665,10,2
.49,.38,.125,.549,.245,.1075,.174,10,2
.605,.5,.185,1.1185,.469,.2585,.335,9,2
.635,.515,.19,1.3715,.5065,.305,.45,10,2
.605,.485,.16,1.0565,.37,.2355,.355,10,2
.565,.45,.135,.9885,.387,.1495,.31,12,2
.575,.46,.19,.994,.392,.2425,.34,13,2
.58,.455,.17,.9075,.374,.2135,.285,13,2
.575,.46,.165,1.124,.2985,.1785,.44,13,2
.605,.485,.16,1.222,.53,.2575,.28,13,2
.725,.56,.21,2.141,.65,.398,1.005,18,2
.65,.545,.23,1.752,.5605,.2895,.815,16,2
.725,.575,.175,2.124,.765,.4515,.85,20,2
.68,.57,.205,1.842,.625,.408,.65,20,2
.68,.515,.175,1.6185,.5125,.409,.62,12,2
.53,.395,.145,.775,.308,.169,.255,7,2
.52,.405,.115,.776,.32,.1845,.22,8,2
.645,.525,.19,1.8085,.7035,.3885,.395,18,2
.685,.545,.18,1.768,.7495,.392,.485,16,2
.59,.465,.15,.997,.392,.246,.34,12,2
.65,.525,.175,1.4225,.61,.2995,.445,20,2
.6,.48,.15,1.029,.4085,.2705,.295,16,2
.62,.5,.175,1.186,.4985,.3015,.35,12,2
.58,.455,.12,1.0735,.479,.2735,.265,10,2
.69,.56,.215,1.719,.68,.299,.47,17,2
.65,.545,.165,1.566,.6645,.3455,.415,16,2
.66,.565,.195,1.7605,.692,.3265,.5,16,2
.68,.58,.2,1.787,.585,.453,.6,19,2
.7,.575,.17,1.31,.5095,.314,.42,14,2
.675,.545,.195,1.7345,.6845,.3695,.605,20,2
.585,.45,.16,1.077,.4995,.2875,.25,10,2
.61,.495,.185,1.1085,.3705,.3135,.33,12,2
.455,.37,.105,.4925,.216,.1245,.135,9,2
.47,.375,.125,.5615,.252,.137,.18,10,2
.5,.395,.14,.7155,.3165,.176,.24,10,2
.485,.365,.12,.5885,.27,.131,.175,9,2
.435,.325,.11,.4335,.178,.0985,.155,7,2
.515,.415,.14,.6935,.3115,.152,.2,10,2
.525,.44,.15,.8425,.3685,.1985,.24,12,2
.58,.46,.12,.9935,.4625,.2385,.28,11,2
.605,.495,.17,1.2385,.528,.2465,.39,14,2
.62,.47,.14,1.0325,.3605,.224,.36,15,2
.63,.5,.17,1.3135,.5595,.267,.4,20,2
.63,.5,.155,1.005,.367,.199,.36,16,2
.67,.54,.165,1.5015,.518,.358,.505,14,2
.49,.39,.135,.5785,.2465,.123,.2,13,2
.61,.485,.165,1.0915,.3935,.2435,.33,18,2
.56,.455,.125,.943,.344,.129,.375,21,2
.575,.45,.17,1.0475,.3775,.1705,.385,18,2
.57,.45,.175,.9555,.38,.1665,.295,18,2
.505,.425,.14,.85,.275,.1625,.285,19,2
.41,.325,.105,.3635,.159,.077,.12,10,2
.56,.455,.19,.714,.283,.129,.275,9,2
.565,.455,.15,.8205,.365,.159,.26,18,2
.675,.535,.16,1.41,.592,.3175,.42,16,2
.665,.555,.195,1.4385,.581,.354,.36,17,2
.565,.49,.155,.9245,.405,.2195,.255,11,2
.645,.55,.175,1.2915,.57,.3045,.33,14,2
.64,.54,.175,1.221,.51,.259,.39,15,2
.525,.41,.135,.7085,.293,.1525,.235,11,2
.585,.465,.17,.9915,.3865,.224,.265,12,2
.67,.55,.19,1.3905,.5425,.3035,.4,12,2
.68,.55,.21,1.7445,.5975,.305,.625,17,2
.53,.44,.135,.7835,.313,.1715,.2185,9,2
.515,.405,.12,.646,.2895,.1405,.177,10,2
.52,.405,.12,.627,.2645,.1415,.181,11,2
.545,.415,.16,.7715,.272,.1455,.2765,10,2
.465,.35,.115,.421,.1565,.091,.1345,9,2
.7,.585,.185,1.8075,.7055,.3215,.475,29,2
.58,.46,.15,.9955,.429,.212,.26,19,2
.585,.465,.14,.908,.381,.1615,.315,13,2
.625,.515,.15,1.2415,.5235,.3065,.36,15,2
.57,.455,.165,1.0595,.44,.2195,.285,14,2
.655,.51,.155,1.2895,.5345,.2855,.41,11,2
.625,.5,.15,.953,.3445,.2235,.305,15,2
.64,.52,.175,1.248,.4245,.2595,.48,12,2
.605,.485,.165,1.0105,.435,.209,.3,19,2
.615,.525,.155,1.0385,.427,.2315,.345,11,2
.58,.44,.18,.854,.3665,.1635,.245,12,2
.62,.52,.225,1.1835,.378,.27,.395,23,2
.62,.47,.225,1.115,.378,.2145,.36,15,2
.6,.505,.19,1.129,.4385,.256,.36,13,2
.625,.485,.19,1.1745,.4385,.2305,.42,17,2
.455,.35,.14,.5185,.221,.1265,.135,10,2
.49,.38,.145,.6725,.249,.181,.21,10,2
.275,.195,.07,.08,.031,.0215,.025,5,2
.345,.25,.09,.203,.078,.059,.055,6,2
.36,.27,.09,.1885,.0845,.0385,.055,5,2
.57,.445,.155,.733,.282,.159,.235,14,2
.57,.45,.16,.9715,.3965,.255,.26,12,2
.46,.355,.13,.458,.192,.1055,.13,13,2
.435,.335,.11,.38,.1695,.086,.11,9,2
.375,.29,.115,.2705,.093,.066,.0885,10,2
.5,.375,.14,.604,.242,.1415,.179,15,2
.44,.355,.115,.415,.1585,.0925,.131,11,2
.38,.29,.105,.257,.099,.051,.085,10,2
.565,.45,.16,.795,.3605,.1555,.23,12,2
.66,.5,.165,1.1905,.4585,.298,.37,12,2
.66,.53,.17,1.326,.519,.2625,.44,13,2
.44,.34,.105,.364,.148,.0805,.1175,8,2
.475,.35,.115,.452,.1715,.092,.155,11,2
.545,.415,.15,.7335,.2795,.163,.2185,11,2
.47,.355,.13,.5465,.2005,.126,.185,14,2
.41,.32,.115,.387,.165,.1005,.0985,11,2
.59,.455,.155,1.066,.382,.2275,.415,20,2
.57,.44,.14,.9535,.3785,.201,.305,17,2
.61,.475,.14,1.133,.5275,.2355,.35,11,2
.585,.435,.175,.982,.4055,.2495,.27,10,2
.63,.48,.175,1.3675,.5015,.3035,.515,17,2
.625,.49,.175,1.233,.5565,.247,.365,11,2
.645,.525,.19,1.4635,.6615,.3435,.435,19,2
.41,.305,.1,.363,.1735,.065,.11,11,2
.55,.41,.145,.8285,.3095,.1905,.25,13,2
.405,.31,.12,.3095,.138,.058,.095,13,2
.37,.29,.115,.25,.111,.057,.075,9,2
.66,.52,.18,1.514,.526,.2975,.42,19,2
.55,.43,.14,.7135,.2565,.186,.225,9,2
.56,.445,.195,.981,.305,.2245,.335,16,2
.385,.315,.11,.286,.1225,.0635,.0835,10,2
.39,.3,.1,.265,.1075,.06,.0865,13,2
.44,.345,.17,.4085,.15,.0825,.1515,12,2
.47,.355,.14,.433,.1525,.095,.152,12,2
.5,.385,.115,.6785,.2945,.138,.195,12,2
.5,.385,.105,.498,.1795,.1095,.17,17,2
.525,.405,.16,.658,.2655,.1125,.225,12,2
.425,.335,.095,.322,.1205,.061,.125,10,2
.38,.305,.095,.2815,.1255,.0525,.09,8,2
.43,.34,.12,.391,.1555,.095,.1405,7,2
.51,.4,.13,.5735,.219,.1365,.195,13,2
.59,.45,.16,.9,.358,.156,.315,19,2
.475,.36,.125,.447,.1695,.081,.14,9,2
.37,.28,.11,.2305,.0945,.0465,.075,10,2
.555,.435,.165,.97,.336,.2315,.295,17,2
.615,.515,.17,1.14,.4305,.2245,.42,16,2
.585,.475,.185,.9585,.4145,.1615,.33,11,2
.415,.34,.13,.3675,.146,.0885,.12,10,2
.38,.305,.105,.281,.1045,.0615,.09,12,2
.395,.295,.095,.2245,.078,.054,.08,10,2
.485,.38,.15,.605,.2155,.14,.18,15,2
.45,.35,.145,.5425,.1765,.123,.175,13,2
.5,.38,.155,.655,.2405,.143,.205,17,2
.53,.41,.165,.8115,.24,.169,.24,19,2
.49,.385,.15,.7865,.241,.14,.24,23,2
.52,.395,.18,.64,.158,.11,.245,22,2
.5,.375,.115,.5945,.185,.148,.19,11,2
.45,.38,.165,.8165,.25,.1915,.265,23,2
.37,.275,.1,.2225,.093,.026,.08,8,2
.435,.325,.115,.3915,.154,.094,.12,7,2
.535,.4,.15,.8045,.3345,.2125,.21,13,2
.535,.405,.125,.927,.26,.1425,.345,16,2
.43,.325,.115,.3865,.1475,.1065,.11,11,2
.43,.335,.12,.444,.155,.1145,.14,13,2
.395,.315,.105,.3515,.1185,.091,.1195,16,2
.48,.385,.135,.536,.1895,.142,.173,14,2
.445,.33,.105,.4525,.18,.103,.123,9,2
.345,.26,.09,.207,.0775,.0435,.0765,10,2
.49,.36,.11,.5005,.161,.107,.195,17,2
.48,.375,.105,.525,.2185,.1195,.155,12,2
.52,.4,.12,.6515,.261,.2015,.165,15,2
.52,.405,.125,.6435,.2415,.1735,.21,12,2
.36,.265,.09,.2065,.078,.057,.06,8,2
.535,.42,.15,.7365,.2785,.186,.215,14,2
.52,.405,.14,.8175,.2795,.183,.26,17,2
.53,.42,.13,1.001,.34,.226,.265,17,2
.66,.52,.2,1.676,.673,.4805,.45,17,2
.51,.39,.105,.612,.187,.15,.195,13,2
.605,.46,.17,1.122,.347,.3045,.315,13,2
.58,.455,.165,1.1365,.369,.3005,.275,13,2
.605,.495,.19,1.437,.469,.2655,.41,15,2
.55,.44,.155,.946,.313,.1825,.335,16,2
.54,.44,.135,.959,.2385,.221,.3,17,2
.61,.47,.145,1.153,.403,.296,.32,14,2
.59,.445,.13,1.1325,.3825,.234,.32,13,2
.55,.43,.155,.785,.289,.227,.233,11,2
.53,.425,.17,.949,.3485,.2395,.278,17,2
.53,.455,.165,.9805,.3155,.2815,.2965,11,2
.47,.36,.145,.537,.1725,.1375,.195,15,2
.515,.39,.13,.5755,.1975,.13,.1845,9,2
.505,.39,.16,.644,.2475,.2025,.1635,9,2
.6,.465,.165,.8875,.309,.246,.262,12,2
.57,.465,.16,.8935,.3145,.2575,.263,10,2
.485,.375,.135,.556,.1925,.1315,.1685,10,2
.425,.345,.11,.3665,.125,.081,.117,11,2
.48,.4,.125,.759,.2125,.179,.24,15,2
.44,.34,.13,.4195,.153,.1155,.13,10,2
.52,.41,.115,.807,.2855,.179,.235,12,2
.49,.365,.13,.6835,.165,.1315,.205,21,2
.48,.365,.135,.6395,.2945,.113,.175,8,2
.495,.41,.125,.7555,.3355,.129,.214,9,2
.54,.42,.14,.805,.369,.1725,.21,11,2
.545,.44,.135,.9185,.429,.2015,.2375,10,2
.55,.43,.125,.923,.4035,.175,.283,8,2
.55,.45,.15,.875,.362,.1755,.2765,10,2
.575,.465,.14,.958,.442,.1815,.2705,9,2
.595,.48,.15,1.11,.498,.228,.33,10,2
.595,.48,.16,1.2095,.5225,.296,.32,8,2
.595,.475,.16,1.1405,.547,.231,.271,6,2
.595,.465,.14,1.113,.5175,.244,.305,12,2
.6,.475,.155,1.21,.653,.1695,.3205,10,2
.605,.475,.175,1.382,.609,.2325,.3985,10,2
.615,.5,.175,1.377,.5585,.33,.292,12,2
.615,.52,.15,1.3435,.629,.2605,.345,10,2
.62,.505,.16,1.3725,.6285,.275,.3685,11,2
.625,.49,.155,1.2085,.465,.162,.411,11,2
.625,.49,.2,1.3825,.5895,.285,.381,11,2
.635,.5,.15,1.376,.6495,.361,.31,10,2
.635,.485,.165,1.2945,.668,.2605,.2715,9,2
.64,.51,.165,1.486,.7595,.332,.321,8,2
.56,.45,.16,1.0235,.429,.268,.3,10,2
.62,.475,.175,1.0165,.4355,.214,.325,10,2
.645,.51,.2,1.5675,.621,.367,.46,12,2
.63,.48,.15,1.0525,.392,.336,.285,12,2
.63,.5,.185,1.383,.54,.3315,.38,10,2
.63,.48,.16,1.199,.5265,.335,.315,11,2
.585,.46,.17,.9325,.365,.271,.29,9,2
.51,.4,.14,.8145,.459,.1965,.195,10,2
.505,.41,.15,.644,.285,.145,.21,11,2
.45,.345,.12,.4165,.1655,.095,.135,9,2
.5,.4,.145,.63,.234,.1465,.23,12,2
.53,.435,.17,.8155,.2985,.155,.275,13,2
.44,.34,.14,.482,.186,.1085,.16,9,2
.525,.415,.17,.8325,.2755,.1685,.31,13,2
.49,.365,.145,.6345,.1995,.1625,.22,10,2
.415,.325,.105,.38,.1595,.0785,.12,12,2
.485,.395,.16,.66,.2475,.128,.235,14,2
.415,.305,.13,.32,.1305,.0755,.105,8,2
.445,.325,.125,.455,.1785,.1125,.14,9,2
.47,.35,.145,.5175,.187,.1235,.18,11,2
.49,.375,.15,.5755,.22,.144,.19,9,2
.445,.355,.15,.485,.181,.125,.155,11,2
.5,.37,.135,.45,.1715,.1055,.155,9,2
.39,.29,.125,.3055,.121,.082,.09,7,2
.58,.465,.165,1.1015,.404,.2095,.35,11,2
.53,.415,.16,.783,.2935,.158,.245,15,2
.595,.455,.155,1.0605,.5135,.2165,.3,12,2
.575,.46,.185,1.094,.4485,.217,.345,15,2
.635,.505,.17,1.415,.605,.297,.365,15,2
.59,.475,.16,1.1015,.4775,.2555,.295,13,2
.54,.475,.155,.928,.394,.194,.26,11,2
.57,.44,.125,.865,.3675,.1725,.27,12,2
.46,.38,.13,.639,.3,.1525,.16,11,2
.45,.36,.125,.4995,.2035,.1,.17,13,2
.64,.525,.215,1.779,.4535,.2855,.55,22,2
.66,.53,.185,1.3485,.493,.245,.49,12,2
.515,.425,.135,.712,.2665,.1605,.25,11,2
.535,.415,.185,.8415,.314,.1585,.3,15,2
.455,.355,.12,.4495,.177,.104,.15,9,2
.535,.415,.17,.879,.295,.1965,.285,10,2
.495,.4,.155,.6445,.242,.1325,.205,17,2
.535,.435,.16,.8105,.3155,.1795,.24,10,2
.565,.505,.21,1.2765,.501,.279,.355,12,2
.565,.455,.175,1.013,.342,.207,.35,19,2
.405,.305,.095,.3485,.1455,.0895,.1,9,2
.54,.435,.175,.892,.322,.174,.335,13,2
.47,.36,.13,.472,.182,.114,.15,10,2
.63,.485,.19,1.2435,.4635,.3055,.39,21,2
.62,.47,.2,1.2255,.381,.27,.435,23,2
.635,.535,.19,1.242,.576,.2475,.39,14,2
.58,.455,.155,.8365,.315,.1385,.32,18,2
.4,.325,.12,.3185,.134,.0565,.095,8,2
.74,.6,.195,1.974,.598,.4085,.71,16,2
.565,.45,.195,1.0035,.406,.2505,.285,15,2
.62,.51,.205,1.3475,.4775,.2565,.48,14,2
.505,.375,.18,.568,.2325,.1495,.17,12,2
.46,.425,.155,.746,.3005,.152,.24,8,2
.525,.42,.16,.756,.2745,.173,.275,9,2
.61,.495,.185,1.153,.536,.2905,.245,8,2
.585,.45,.17,.8685,.3325,.1635,.27,22,2
.505,.39,.125,.5445,.246,.15,.1405,7,2
.51,.4,.125,.545,.261,.115,.1385,6,2
.52,.46,.15,1.019,.523,.1985,.254,7,2
.55,.415,.135,.8145,.427,.1855,.175,8,2
.55,.43,.15,.84,.395,.195,.223,8,2
.56,.44,.155,.6405,.336,.1765,.245,8,2
.565,.45,.175,1.0095,.447,.2375,.2645,9,2
.57,.445,.145,.8775,.412,.217,.22,8,2
.575,.46,.145,.9945,.466,.229,.265,7,2
.575,.45,.16,1.068,.556,.214,.2575,10,2
.575,.47,.165,.869,.435,.197,.238,9,2
.58,.45,.155,.93,.385,.246,.265,9,2
.6,.475,.16,1.0265,.485,.2495,.2565,9,2
.6,.465,.15,1.1025,.5455,.262,.25,8,2
.605,.47,.165,1.1775,.611,.2275,.292,9,2
.605,.475,.165,1.056,.433,.2195,.357,9,2
.615,.465,.15,.923,.4615,.1825,.2415,9,2
.615,.475,.155,1.027,.447,.25,.285,9,2
.62,.48,.16,1.1125,.5635,.2445,.281,8,2
.625,.485,.175,1.3745,.7335,.2715,.332,9,2
.635,.495,.015,1.1565,.5115,.308,.2885,9,2
.645,.48,.17,1.1345,.528,.254,.305,10,2
.65,.5,.19,1.464,.6415,.339,.4245,9,2
.655,.51,.175,1.415,.5885,.3725,.364,10,2
.66,.53,.185,1.346,.546,.2705,.476,11,2
.67,.505,.205,1.3645,.6075,.3025,.353,9,2
.685,.54,.215,1.7025,.664,.3655,.4735,14,2
.69,.54,.155,1.454,.624,.3105,.39,9,2
.69,.53,.17,1.5535,.7945,.3485,.3695,9,2
.7,.525,.19,1.6465,.8545,.307,.3995,9,2
.705,.55,.17,1.219,.6395,.236,.301,9,2
.71,.56,.18,1.652,.735,.381,.4525,11,2
.72,.58,.195,2.103,1.0265,.48,.5375,10,2
.72,.55,.2,1.9965,.9035,.469,.5215,10,2
.73,.575,.185,1.8795,.931,.38,.4825,12,2
.75,.57,.21,2.236,1.109,.5195,.545,11,2
.755,.625,.21,2.505,1.1965,.513,.6785,11,2
.78,.63,.215,2.657,1.488,.4985,.586,11,2
.375,.29,.08,.282,.1405,.0725,.08,7,2
.48,.38,.12,.608,.2705,.1405,.185,8,2
.435,.35,.12,.4585,.192,.1,.13,11,2
.29,.21,.075,.275,.113,.0675,.035,6,2
.5,.4,.125,.5765,.2395,.126,.185,10,2
.52,.41,.125,.6985,.2945,.1625,.215,10,2
.44,.33,.115,.4005,.143,.113,.12,8,2
.56,.425,.125,.932,.361,.213,.335,9,2
.59,.455,.175,.966,.391,.2455,.31,10,2
.57,.465,.18,.9995,.405,.277,.295,16,2
.45,.36,.125,.5065,.222,.105,.16,10,2
.415,.325,.115,.3455,.1405,.0765,.11,9,2
.745,.585,.19,1.966,.8435,.437,.5855,18,2
.4,.3,.115,.3025,.1335,.0465,.0935,8,2
.64,.51,.2,1.3905,.61,.3315,.41,12,2
.715,.565,.24,2.1995,.7245,.465,.885,17,2
.71,.565,.195,1.817,.785,.492,.49,11,2
.55,.47,.15,.897,.377,.184,.29,9,2
.61,.45,.16,1.136,.414,.311,.3,9,2
.37,.275,.085,.2405,.104,.0535,.07,5,2
.645,.5,.17,1.1845,.4805,.274,.355,13,2
.57,.45,.17,1.098,.414,.187,.405,20,2
.58,.45,.235,1.071,.3,.206,.395,14,2
.595,.48,.2,.975,.358,.2035,.34,15,2
.595,.47,.25,1.283,.462,.2475,.445,14,2
.625,.42,.165,1.0595,.358,.165,.445,21,2
.52,.4,.125,.6865,.295,.1715,.185,9,2
.49,.37,.14,.585,.243,.115,.195,10,2
.575,.485,.165,1.0405,.419,.264,.3,14,2
.68,.55,.2,1.596,.525,.4075,.585,21,2
.65,.515,.195,1.4005,.5195,.36,.44,13,2
.645,.49,.215,1.406,.4265,.2285,.51,25,2
.29,.225,.075,.14,.0515,.0235,.04,5,2
.625,.525,.215,1.5765,.5115,.2595,.665,16,2
.55,.465,.18,1.2125,.3245,.205,.525,27,2
.595,.495,.235,1.366,.5065,.219,.52,13,2
.43,.325,.12,.445,.165,.0995,.155,8,2
.455,.35,.14,.5725,.1965,.1325,.175,10,2
.515,.415,.13,.764,.276,.196,.25,13,2
.485,.375,.145,.5885,.2385,.1155,.19,13,2
.535,.46,.145,.7875,.3395,.2005,.2,8,2
.625,.525,.195,1.352,.4505,.2445,.53,13,2
.555,.455,.18,.958,.296,.195,.39,14,2
.55,.425,.145,.797,.297,.15,.265,9,2
.505,.39,.175,.692,.267,.15,.215,12,2
.505,.4,.165,.729,.2675,.155,.25,9,2
.56,.445,.18,.903,.3575,.2045,.295,9,2
.57,.45,.165,.903,.3305,.1845,.295,14,2
.56,.435,.185,1.106,.422,.2435,.33,15,2
.46,.36,.115,.4755,.2105,.105,.16,8,2
.435,.32,.12,.3785,.152,.0915,.125,11,2
.475,.38,.135,.486,.1735,.07,.185,7,2
.38,.325,.11,.3105,.12,.074,.105,10,2
.47,.365,.12,.543,.2295,.1495,.15,9,2
.585,.455,.165,.998,.345,.2495,.315,12,2
.57,.46,.17,1.1,.4125,.2205,.38,14,2
.645,.5,.2,1.4285,.639,.305,.36,11,2
.59,.465,.16,1.1005,.506,.2525,.295,13,2
.58,.455,.16,.9215,.312,.196,.3,17,2
.62,.51,.15,1.456,.581,.2875,.32,13,2
.72,.575,.215,2.226,.8955,.405,.62,13,2
.635,.51,.175,1.2125,.5735,.261,.36,14,2
.61,.48,.175,1.0675,.391,.216,.42,15,2
.545,.445,.175,.8525,.3465,.189,.295,13,2
.6,.475,.18,1.162,.511,.2675,.32,18,2
.52,.41,.17,.8705,.3735,.219,.25,14,2
.67,.52,.15,1.406,.519,.348,.37,13,2
.62,.48,.23,1.0935,.403,.245,.355,14,2
.6,.475,.18,1.1805,.4345,.2475,.425,19,2
.495,.385,.13,.6905,.3125,.179,.175,10,2
.455,.365,.115,.4305,.184,.108,.1245,8,2
.46,.365,.125,.4785,.206,.1045,.141,8,2
.535,.41,.13,.7145,.335,.144,.2075,9,2
.54,.42,.145,.8655,.4315,.163,.2175,10,2
.545,.445,.15,.8,.3535,.163,.207,9,2
.55,.405,.125,.651,.2965,.137,.2,9,2
.56,.445,.155,1.224,.5565,.3225,.2695,10,2
.565,.45,.145,.8495,.4215,.1685,.225,8,2
.57,.46,.135,.9795,.397,.2525,.2655,9,2
.575,.42,.135,.857,.461,.147,.2125,10,2
.575,.48,.165,1.078,.511,.2095,.306,9,2
.58,.445,.15,.858,.4,.156,.253,8,2
.595,.465,.15,.98,.4115,.196,.2255,10,2
.595,.465,.155,1.026,.4645,.112,.305,12,2
.6,.465,.155,1.04,.4755,.25,.28,11,2
.6,.455,.145,.8895,.419,.1715,.269,10,2
.605,.475,.175,1.076,.463,.2195,.335,9,2
.605,.47,.16,1.0835,.5405,.2215,.275,12,2
.615,.475,.155,1.004,.4475,.193,.2895,10,2
.615,.475,.165,1.023,.4905,.1955,.3035,12,2
.615,.475,.155,1.115,.484,.2115,.355,10,2
.62,.5,.15,1.293,.596,.3135,.354,10,2
.62,.475,.16,1.1295,.463,.2685,.33,10,2
.625,.505,.175,1.15,.5475,.256,.3045,11,2
.625,.515,.16,1.264,.5715,.326,.321,9,2
.625,.48,.155,1.2035,.5865,.239,.3185,12,2
.63,.485,.17,1.3205,.5945,.345,.345,9,2
.635,.5,.165,1.4595,.705,.2645,.39,9,2
.635,.495,.175,1.211,.707,.2725,.323,9,2
.65,.505,.165,1.16,.4785,.274,.349,11,2
.65,.59,.22,1.662,.77,.378,.435,11,2
.65,.51,.17,1.567,.7245,.349,.391,10,2
.655,.525,.19,1.3595,.564,.3215,.3985,10,2
.655,.52,.19,1.4545,.6,.3865,.383,10,2
.66,.495,.21,1.548,.724,.3525,.3925,10,2
.66,.515,.17,1.337,.615,.3125,.3575,10,2
.665,.53,.18,1.491,.6345,.342,.435,10,2
.67,.53,.225,1.5615,.63,.487,.3725,11,2
.67,.505,.175,1.0145,.4375,.271,.3745,10,2
.695,.565,.19,1.7635,.7465,.399,.4975,11,2
.7,.545,.13,1.556,.6725,.374,.195,12,2
.705,.57,.18,1.5345,.96,.4195,.43,12,2
.71,.55,.17,1.614,.743,.345,.45,11,2
.72,.575,.17,1.9335,.913,.389,.51,13,2
.725,.6,.2,1.737,.697,.3585,.595,11,2
.73,.58,.19,1.7375,.6785,.4345,.52,11,2
.735,.565,.205,2.1275,.949,.46,.565,12,2
.745,.57,.215,2.25,1.1565,.446,.558,9,2
.75,.61,.235,2.5085,1.232,.519,.612,14,2
.815,.65,.25,2.255,.8905,.42,.7975,14,2
.475,.365,.115,.566,.281,.117,.1335,7,2
.495,.38,.12,.573,.2655,.1285,.144,7,2
.505,.38,.135,.6855,.361,.1565,.161,9,2
.545,.41,.14,.7405,.3565,.1775,.203,9,2
.55,.43,.14,.84,.375,.218,.1945,8,2
.56,.43,.15,.8745,.453,.161,.22,8,2
.56,.435,.15,.8715,.4755,.1835,.1835,9,2
.58,.46,.175,1.165,.65,.2205,.3055,9,2
.58,.435,.14,.953,.475,.2165,.2095,9,2
.59,.465,.15,1.151,.613,.239,.2515,9,2
.59,.46,.145,.9905,.453,.2205,.275,8,2
.595,.455,.16,1.04,.452,.2655,.288,9,2
.605,.485,.165,.9515,.4535,.193,.2765,11,2
.605,.485,.16,1.201,.417,.2875,.38,9,2
.605,.515,.17,1.289,.6,.2945,.3315,9,2
.61,.485,.17,1.1005,.5125,.229,.305,11,2
.62,.435,.155,1.012,.477,.236,.275,8,2
.63,.5,.175,1.1105,.467,.268,.329,10,2
.63,.49,.225,1.336,.6805,.259,.3245,10,2
.635,.505,.145,1.1345,.505,.2655,.315,10,2
.64,.515,.205,1.5335,.6635,.3345,.4025,9,2
.645,.515,.175,1.546,.7035,.365,.415,10,2
.645,.505,.165,1.318,.55,.3015,.335,11,2
.65,.545,.175,1.5245,.59,.326,.495,10,2
.65,.5,.16,1.3825,.702,.304,.3195,9,2
.655,.54,.215,1.5555,.695,.296,.444,11,2
.665,.515,.18,1.389,.5945,.324,.395,10,2
.68,.5,.185,1.741,.7665,.3255,.4685,12,2
.7,.55,.17,1.684,.7535,.3265,.32,11,2
.515,.375,.11,.6065,.3005,.131,.15,6,2
