1,0,1,0,1,0,.66667,.11111,1,-.11111,.88889,-.11111,1,-.22222,.77778,0,.77778,0,1,-.11111,.77778,-.11111,.66667,-.11111,.66667,0,.90347,-.05352,1,.11111,.88889,-.11111,1,0,2
1,0,1,.45455,1,-.45455,1,.09091,1,-.09091,1,0,1,-.27273,1,-.18182,1,.09091,1,0,1,-.36364,1,.09091,1,-.09091,1,-.04914,1,.45455,1,-.27273,1,-.18182,2
1,0,1,.11765,1,.23529,1,.41176,1,.05882,1,.23529,1,.11765,1,.47059,1,-.05882,1,-.11765,1,.35294,1,.41176,1,-.11765,1,.20225,1,.05882,1,.35294,1,.23529,2
1,0,.91667,.29167,.83333,-.16667,.70833,.25,.875,-.08333,.91667,.04167,.83333,.125,.70833,0,.875,.04167,1,.08333,.66667,-.08333,.75,.16667,.83333,-.125,.83796,.05503,1,.20833,.70833,0,.70833,.04167,2
1,0,1,-.08183,1,-.11326,.99246,-.29802,1,-.33075,.96662,-.34281,.85788,-.47265,.91904,-.4817,.73084,-.65224,.68131,-.63544,.8245,-.78316,.58829,-.74785,.67033,-.96296,.48757,-.85669,.37941,-.83893,.24117,-.88846,.29221,-.89621,2
1,0,1,.24077,.99815,.00369,.80244,-.30133,.89919,-.23486,.70643,-.24077,.73855,-.30539,.71492,-.36078,.47194,-.61189,.40473,-.55059,.61041,-.39328,.53176,-.32681,.23966,-.52142,.29208,-.4839,.12777,-.39143,.15657,-.51329,.18353,-.46603,2
1,0,.92247,-.19448,.96419,-.17674,.87024,-.22602,.81702,-.2707,.79271,-.28909,.70302,-.49639,.63338,-.49967,.37254,-.70729,.2707,-.72109,.40506,-.54172,.33509,-.59691,.1475,-.63601,.09312,-.59589,-.07162,-.54928,-.0184,-.54074,-.07457,-.47898,2
1,0,.84177,.4346,.5,.7616,.09916,.9346,-.37764,.88186,-.72363,.61181,-.93882,.19409,-.86709,-.25527,-.62869,-.65612,-.25105,-.85654,.16245,-.86498,.51477,-.66878,.74895,-.28903,.77937,.07933,.64135,.42827,.31435,.62447,-.00422,.69409,2
1,0,1,.63548,1,1,.77123,1,-.33333,1,-1,1,0,1,-1,1,-1,0,-1,-.66667,-1,-.92536,-1,-.33333,-.33333,-1,.19235,-1,1,-1,0,-1,1,-.66667,2
1,0,1,.06843,1,.14211,1,.22108,1,-.125,1,.39495,1,.48981,1,.58986,-.375,1,1,0,1,.92001,1,1,1,1,1,1,1,.25,1,1,1,1,2
1,0,.64947,-.07896,.58264,-.1438,-.13129,-.21384,.29796,.04403,.38096,-.26339,.28931,-.31997,.03459,-.18947,.20269,-.29441,.15196,-.29052,.09513,-.31525,.06556,-.26795,.03004,-.25124,-.00046,-.2321,-.02612,-.21129,-.04717,-.1895,.01336,-.27201,2
1,0,1,.05149,.99363,.10123,.96142,.14756,.95513,-.26496,.66026,.54701,.80426,.25283,.73781,.2738,.66775,.28714,.59615,.29304,.52494,.292,.45582,.28476,.39023,.27226,.3293,.25553,.27381,.23568,.22427,.21378,.18086,.19083,2
1,0,.93669,-.0019,.60761,.43204,.92314,-.40129,.93123,.16828,.96197,.09061,.99676,.08172,.91586,.05097,.84628,-.25324,.87379,-.14482,.84871,.26133,.75081,-.03641,.84547,-.02589,.87293,-.02302,.98544,.09385,.78317,-.10194,.85841,-.14725,2
1,0,1,.23058,1,-.78509,1,-.10401,1,.15414,1,.2782,.9812,-.06861,1,.0661,.95802,-.18954,.83584,-.15633,.974,.03728,.99624,.09242,1,-.01253,.96238,-.04597,.91165,.03885,1,-.13722,.96523,-.11717,2
1,0,.79847,.38265,.80804,-.16964,1,-.07653,.98151,-.07398,.70217,.20663,.99745,.02105,.98214,.02487,1,-.13074,.95663,.07717,1,.00191,.90306,.30804,1,-.14541,1,-.00394,.75638,.07908,1,-.1875,1,-.0574,2
1,0,1,-.28428,1,-.25346,.94623,-.35094,1,-.30566,.92736,-.49057,.90818,-.44119,.75723,-.58899,.69748,-.58019,.59623,-.57579,.68459,-.70975,.54465,-.87327,.49214,-.73333,.35504,-.76054,.26352,-.78239,.16604,-.73145,.13994,-.7,2
1,0,1,.09091,.95455,-.09091,.77273,0,1,0,.95455,0,1,.04545,.90909,-.04545,1,0,1,0,.86364,.09091,.77273,.09091,.90909,.04545,.91541,.02897,.95455,.09091,.86364,-.09091,.86364,.04545,2
1,0,.91176,-.08824,.97059,.17647,.82353,.08824,.91176,-.02941,.97059,-.17647,.97059,.14706,.94118,.02941,1,0,1,0,.76471,.11765,.88235,.02941,.85294,.02941,.92663,.026,.94118,-.11765,.97059,.05882,.91176,.05882,2
1,0,.47368,-.10526,.83781,.01756,.83155,.02615,.68421,-.05263,.68421,0,.79856,.05028,.78315,.05756,.84211,.47368,1,.05263,.7255,.07631,.70301,.08141,.42105,.21053,.65419,.08968,.52632,-.21053,.6015,.09534,.57418,.09719,2
1,0,1,.45455,1,.54545,.81818,.63636,1,-.09091,1,0,.81818,-.45455,.63636,.27273,1,-.63636,1,-.27273,.90909,-.45455,1,.0775,1,-.09091,1,.08867,1,.36364,1,.63636,.72727,.27273,2
1,0,.45455,.09091,.63636,.09091,.27273,.18182,.63636,0,.36364,-.09091,.45455,-.09091,.48612,-.01343,.63636,-.18182,.45455,0,.36364,-.09091,.27273,.18182,.36364,-.09091,.34442,-.01768,.27273,0,.36364,0,.28985,-.01832,2
1,0,1,.14286,1,.71429,1,.71429,1,-.14286,.85714,-.14286,1,.02534,1,0,.42857,-.14286,1,.03617,1,-.28571,1,0,.28571,-.28571,1,.04891,1,.05182,1,.57143,1,0,2
1,0,.87032,.46972,.53945,.82161,.1038,.95275,-.38033,.87916,-.73939,.58226,-.92099,.16731,-.82417,-.24942,-.59383,-.63342,-.24012,-.82881,.18823,-.78699,.51557,-.5743,.69274,-.24843,.69097,.10484,.52798,.39762,.25974,.56573,-.06739,.57552,2
1,0,.92657,.04174,.89266,.15766,.86098,.19791,.83675,.36526,.80619,.40198,.76221,.40552,.66586,.4836,.60101,.51752,.53392,.5218,.48435,.54212,.42546,.55684,.3334,.55274,.26978,.54214,.22307,.53448,.14312,.49124,.11573,.46571,2
1,0,.93537,.13645,.93716,.25359,.85705,.38779,.79039,.47127,.72352,.59942,.6526,.75,.5083,.73586,.41629,.82742,.25539,.85952,.13712,.85615,.00494,.88869,-.07361,.7978,-.20995,.78004,-.33169,.71454,-.38532,.64363,-.47419,.55835,2
1,0,.80627,.13069,.73061,.24323,.64615,.19038,.36923,.45577,.44793,.46439,.25,.57308,.25192,.37115,.15215,.51877,-.09808,.575,-.03462,.42885,-.08856,.44424,-.14943,.40006,-.1994,.34976,-.23832,.29541,-.26634,.23896,-.23846,.31154,2
1,0,.97467,.13082,.9412,.20036,.88783,.32248,.89009,.32711,.8555,.45217,.72298,.52284,.69946,.5882,.58548,.66893,.48869,.70398,.44245,.68159,.35289,.75622,.26832,.7621,.16813,.78541,.07497,.80439,-.02962,.77702,-.10289,.74242,2
1,0,.92308,.15451,.86399,.29757,.72582,.3679,.70588,.5683,.57449,.62719,.4327,.74676,.31705,.67697,.19128,.76818,.04686,.76171,-.12064,.76969,-.18479,.71327,-.29291,.65708,-.38798,.58553,-.46799,.50131,-.53146,.40732,-.56231,.35095,2
1,0,.88804,.38138,.65926,.69431,.29148,.87892,-.06726,.90135,-.39597,.80441,-.64574,.56502,-.8296,.26906,-.7894,-.08205,-.6278,-.30942,-.46637,-.55605,-.16449,-.64338,.09562,-.61055,.30406,-.48392,.43227,-.29838,.47029,-.09461,.42152,.12556,2
1,0,.73523,-.38293,.80151,.10278,.78826,.15266,.5558,.05252,1,.21225,.71947,.28954,.68798,.32925,.49672,.17287,.64333,-.02845,.57399,.42528,.5312,.44872,.9453,.57549,.44174,.482,.12473,1,.3507,.49721,.30588,.49831,2
1,0,.94649,.00892,.97287,-.0026,.98922,.00372,.95801,.01598,.94054,.0353,.97213,.04719,.98625,.01858,.94277,.07135,.98551,-.00706,.9777,.0498,.96358,.07098,.93274,.08101,.95243,.04356,.97473,.00818,.97845,.07061,1,-.0026,2
1,0,.99539,-.05889,.85243,.02306,.83398,-.37708,1,.0376,.85243,-.17755,.59755,-.44945,.60536,-.38223,.84356,-.38542,.58212,-.32192,.56971,-.29674,.36946,-.47357,.56811,-.51171,.41078,-.46168,.21266,-.3409,.42267,-.54487,.18641,-.453,2
1,0,1,-.03365,1,.00485,1,-.12062,.88965,.01198,.73082,.05346,.85443,.00827,.54591,.00299,.83775,-.13644,.75535,-.0854,.70887,-.27502,.43385,-.12062,.57528,-.4022,.58984,-.22145,.431,-.17365,.60436,-.2418,.56045,-.38238,2
1,0,1,-.02401,.9414,.06531,.92106,-.23255,.77152,-.16399,.52798,-.20275,.56409,-.00712,.34395,-.27457,.5294,-.2178,.45107,-.17813,.05982,-.35575,.02309,-.52879,.03286,-.65158,.1329,-.53206,.02431,-.62197,-.05707,-.59573,-.04608,-.65697,2
1,0,.97588,-.10602,.94601,-.208,.92806,-.2835,.85996,-.27342,.79766,-.47929,.78225,-.50764,.74628,-.61436,.57945,-.68086,.37852,-.73641,.36324,-.76562,.31898,-.79753,.22792,-.81634,.13659,-.8251,.04606,-.82395,-.04262,-.81318,-.13832,-.80975,2
1,0,.96355,-.07198,1,-.14333,1,-.21313,1,-.36174,.9257,-.43569,.9451,-.40668,.90392,-.46381,.98305,-.35257,.84537,-.6602,.75346,-.60589,.69637,-.64225,.85106,-.6544,.57577,-.69712,.25435,-.63919,.45114,-.72779,.38895,-.7342,2
1,0,1,.06655,1,-.18388,1,-.2732,1,-.43107,1,-.41349,.96232,-.51874,.90711,-.59017,.8923,-.66474,.69876,-.70997,.70645,-.7632,.63081,-.80544,.55867,-.89128,.47211,-.865,.40303,-.83675,.30996,-.89093,.22995,-.89158,2
1,0,1,-.16316,1,-.10169,.99999,-.15197,1,-.19277,.94055,-.35151,.95735,-.29785,.93719,-.34412,.94486,-.28106,.90137,-.43383,.86043,-.47308,.82987,-.5122,.8408,-.47137,.76224,-.5837,.65723,-.68794,.68714,-.64537,.64727,-.67226,2
1,0,1,.0738,1,.0342,1,-.05563,1,.08764,1,.19651,1,.20328,1,.12785,1,.10561,1,.27087,1,.44758,1,.4175,1,.20033,1,.36743,.95603,.48641,1,.32492,1,.46712,2
1,0,.99645,.06468,1,-.01236,.97811,.02498,.96112,.02312,.99274,.07808,.89323,.10346,.94212,.05269,.88809,.1112,.86104,.08631,.81633,.1183,.83668,.14442,.81329,.13412,.79476,.13638,.7911,.15379,.77122,.1593,.70941,.12015,2
1,0,.67065,.02528,.66626,.05031,.57197,.18761,.08776,.34081,.63621,.12131,.62099,.14285,.78637,.10976,.58373,.18151,.14395,.41224,.53888,.21326,.5142,.22625,.48838,.23724,.46167,.24618,.43433,.25306,.40663,.25792,1,.33036,2
1,0,1,-.00612,1,-.09834,1,-.07649,1,-.10605,1,-.11073,1,-.39489,1,-.15616,.92124,-.31884,.86473,-.34534,.91693,-.44072,.9606,-.46866,.81874,-.40372,.82681,-.42231,.75784,-.38231,.80448,-.40575,.74354,-.45039,2
1,0,.96071,.07088,1,.04296,1,.09313,.90169,-.05144,.89263,.0258,.8325,-.06142,.87534,.09831,.76544,.0028,.75206,-.05295,.65961,-.07905,.64158,-.05929,.55677,-.07705,.58051,-.02205,.49664,-.01251,.5131,-.00015,.52099,-.00182,2
1,0,1,-.06182,1,.02942,1,-.05131,1,-.01707,1,-.11726,.84493,-.05202,.93392,-.06598,.6917,-.07379,.65731,-.20367,.9491,-.31558,.80852,-.31654,.84932,-.34838,.72529,-.29174,.73094,-.38576,.54356,-.26284,.64207,-.39487,2
1,0,1,-.08714,1,-.17263,.86635,-.81779,.94817,.61053,.95473,-.41382,.88486,-.31736,.87937,-.23433,.81051,-.6218,.12245,-1,.90284,.11053,.62357,-.78547,.55389,-.82868,.48136,-.86583,.4065,-.89674,.32984,-.92128,-.13341,-1,2
1,0,1,.0838,1,.17387,1,-.13308,.98172,.6452,1,.47904,1,.59113,1,.70758,1,.82777,1,.95099,1,1,.98042,1,.91624,1,.83899,1,.74822,1,.64358,1,.52479,1,2
1,0,1,-.14236,1,-.16256,1,-.23656,1,-.07514,1,-.2501,1,-.26161,1,-.21975,1,-.38606,1,-.46162,1,-.35519,1,-.59661,1,-.47643,.9882,-.49687,1,-.7582,1,-.75761,1,-.84437,2
1,0,.88208,-.14639,.93408,-.11057,.921,-.1645,.88307,-.17036,.88462,-.31809,.85269,-.31463,.82116,-.35924,.80681,-.33632,.75243,-.47022,.70555,-.47153,.6615,-.50085,.61297,-.48086,.56804,-.54629,.50179,-.59854,.47075,-.57377,.42189,-.58086,2
1,0,1,-.15899,.72314,.27686,.83443,-.58388,1,-.28207,1,-.49863,.79962,-.12527,.76837,.14638,1,.39337,1,.2659,.96354,-.01891,.92599,-.91338,1,.14803,1,-.11582,1,-.11129,1,.53372,1,-.57758,2
1,0,1,.00433,1,-.01209,1,-.0296,1,-.07014,.97839,-.06256,1,-.06544,.97261,-.07917,.92561,-.13665,.94184,-.14327,.99589,-.14248,.94815,-.13565,.89469,-.20851,.89067,-.17909,.85644,-.18552,.83777,-.20101,.83867,-.20766,2
1,0,.91241,.04347,.94191,.0228,.94705,.05345,.93582,.01321,.91911,.06348,.92766,.12067,.92048,.06211,.88899,.12722,.83744,.14439,.80983,.11849,.77041,.14222,.75755,.11299,.7355,.13282,.66387,.153,.70925,.10754,.65258,.11447,2
1,0,1,.06538,1,.20746,1,.26281,.93051,.32213,.86773,.39039,.75474,.50082,.79555,.52321,.65954,.60756,.57619,.62999,.47807,.67135,.40553,.6884,.34384,.72082,.27712,.72386,.19296,.70682,.11372,.72688,.0699,.71444,2
1,0,.90932,.08791,.86528,.16888,1,.16598,.55187,.68154,.70207,.36719,.16286,.42739,.5762,.46086,.51067,.49618,.31639,.12967,.37824,.54462,.31274,.55826,.24856,.56527,.18626,.56605,.12635,.56101,.06927,.55061,.12137,.67739,2
1,0,.99025,-.05785,.99793,-.13009,.98663,-.1943,.99374,-.25843,.92738,-.3013,.92651,-.37965,.89812,-.43796,.84922,-.52064,.87433,-.57075,.79016,-.59839,.74725,-.64615,.68282,-.68479,.65247,-.73174,.6101,-.75353,.54752,-.80278,.49195,-.83245,2
1,0,1,-.0373,1,-.07383,.99601,-.11039,.99838,-.09931,.98941,-.13814,.96674,-.21695,.95288,-.25099,.91236,-.344,.90581,-.32152,.89991,-.34691,.87874,-.37643,.86213,-.4299,.83172,-.43122,.81433,-.42593,.77919,-.47977,.75115,-.50152,2
1,0,.98166,.00874,.98103,-.03818,.97565,-.05699,.95947,-.06971,.99004,-.04507,.94713,-.11102,.93369,-.1279,.94217,-.11583,.79682,-.192,.88274,-.17387,.86257,-.18739,.88487,-.19689,.81813,-.21136,.78546,-.23864,.76911,-.23095,.74323,-.23902,2
1,0,.84134,-.18362,.43644,.02919,.93421,-.00267,.87947,.13795,.81121,-.01789,.88559,.54991,.91714,-.57486,.75,-.2952,.86676,-.20104,1,1,.4661,-.1629,.90066,-.02778,.93358,-.01158,.61582,-.32298,.84463,-.25706,.93323,-.01425,2
1,0,1,1,1,1,.9101,1,-.2697,1,-.83152,1,-1,1,-1,.72526,-1,-.57779,-1,-.42052,-1,-1,-.52838,-1,.90014,-1,1,-1,1,-1,1,-.34686,1,.34845,2
1,0,.95659,.08143,.97487,-.05667,.97165,-.08484,.96097,-.06561,.94717,.01279,.95436,-.16795,.94612,-.19497,.9963,-.32268,.90343,-.35902,.91428,-.27316,.9014,-.29807,.99899,-.40747,.87244,-.34586,.92059,-.30619,.83951,-.39061,.82166,-.41173,2
1,0,1,-.02259,1,-.04494,1,-.06682,1,-.08799,1,.56173,1,-.12738,1,-.14522,1,.32407,1,-.17639,.99484,-.18949,.95601,-.20081,1,-.92284,.8728,-.21793,.8292,-.2237,.78479,-.22765,.73992,-.22981,2
1,0,1,.05812,.94525,.07418,.99952,.13231,1,-.01911,.94846,.07033,.95713,.14644,.94862,.11224,.90896,.20119,.96741,.16265,.99695,.14258,.90784,.1641,.91667,.22431,.88423,.23571,.88568,.22511,.78324,.29576,.83574,.31166,2
1,0,1,.09771,1,.12197,1,.22574,.98602,.09237,.9493,.19211,.92992,.24288,.89241,.28343,.85529,.26721,.83656,.33129,.83393,.31698,.74829,.39597,.76193,.34658,.68452,.42746,.62764,.46031,.56791,.47033,.54252,.50903,2
1,0,1,.16801,.99352,.16334,.94616,.33347,.91759,.2261,.91408,.37107,.8425,.46899,.81011,.49225,.78473,.48311,.65091,.56977,.56553,.58071,.55586,.6472,.48311,.55236,.43317,.69129,.35684,.76147,.33921,.66844,.22101,.78685,2
1,0,1,-.41457,1,.76131,.8706,.18593,1,-.09925,.93844,.4799,.65452,-.1608,1,.00879,.97613,-.50126,.80025,-.24497,.88065,-.19095,1,-.12312,.93593,.10678,.9289,-.07249,1,-.27387,.4397,.19849,.51382,-.05402,2
1,0,1,.28046,1,.02477,1,.07764,1,.04317,.98762,.33266,1,.05489,1,.04384,.9575,-.24598,.84371,-.08668,1,.0415,.99933,.27376,1,-.39056,.96414,-.02174,.86747,.2336,.94578,-.22021,.80355,-.07329,2
1,0,1,.67784,.81309,.82021,.43019,1,.20619,.80541,-.43872,1,-.79135,.77092,-1,.40268,-.39046,-.58634,-.97907,-.42822,-.73083,-.76339,-.37671,-.97491,.41366,-1,.41778,-.93296,.25773,-1,.9357,-.35222,.98816,.03446,2
1,0,1,.03529,1,.18281,1,.26968,1,.25068,1,.28778,1,.38643,1,.31674,1,.65701,1,.53846,1,.61267,1,.59457,.89593,.68326,.89502,.71374,.85611,.67149,.74389,.85611,.71493,.75837,2
1,0,.96087,.0862,.9676,.19279,.96026,.27451,.98044,.35052,.92867,.46281,.86265,.52517,.8282,.58794,.73242,.69065,.69003,.7314,.54473,.6882,.48339,.76197,.40615,.74689,.33401,.83796,.24944,.86061,.13756,.86835,.09048,.86285,2
1,0,1,.0507,1,.10827,1,.19498,1,.28453,1,.34826,1,.38261,.94575,.42881,.89126,.50391,.75906,.58801,.80644,.59962,.79578,.62758,.66643,.63942,.59417,.69435,.49538,.72684,.47027,.71689,.33381,.75243,2
1,0,1,.04078,1,.11982,1,.16159,1,.27921,.98703,.30889,.92745,.37639,.91118,.39749,.81939,.46059,.78619,.46994,.794,.56282,.70331,.58129,.67077,.59723,.58903,.6099,.53952,.60932,.45312,.63636,.40442,.62658,2
1,0,1,.24168,1,.4859,1,.72973,1,1,1,1,1,1,1,.77128,1,1,1,1,.74468,1,.89647,1,.64628,1,.38255,1,.10819,1,-.1737,1,-.81383,1,2
1,0,1,-.06604,1,.62937,1,.09557,1,.2028,1,-1,1,-.40559,1,-.15851,1,.04895,1,-.61538,1,-.26573,1,-1,1,-.58042,1,-.81372,1,-1,1,-.78555,1,-.48252,2
1,0,.92277,.07804,.92679,.16251,.89702,.24618,.84111,.35197,.78801,.42196,.70716,.46983,.70796,.56476,.60459,.642,.51247,.64924,.39903,.66975,.34232,.68343,.23693,.76146,.18765,.73885,.09694,.71038,.02735,.77072,-.04023,.69509,2
1,0,.74852,-.02811,.6568,-.05178,.80621,.02811,.85947,.02515,.63462,.08728,.71598,.0784,.73077,.05178,.7855,-.27811,.65976,-.01479,.78698,.06953,.34615,-.18639,.65385,.02811,.61009,-.06637,.5355,-.21154,.59024,-.14053,.56361,.02959,2
1,0,.67547,.04528,.76981,-.10566,.77358,.03774,.66038,-.04528,.64528,.01132,.66792,-.13962,.72075,-.02264,.76981,.08679,.61887,-.07925,.75849,-.23774,.73962,-.14717,.84906,-.15094,.73886,-.05801,.66792,.02264,.86415,.03774,.73208,.00755,2
1,0,.57647,-.01569,.40392,0,.38431,.12941,.4,-.05882,.56471,.14118,.46667,.08235,.52549,-.0549,.58039,.01569,.50196,0,.45882,.06667,.58039,.08235,.49804,.00392,.48601,.10039,.46275,.08235,.45098,.23529,.43137,.17255,2
1,0,.88305,-.21996,1,.36373,.82403,.19206,.85086,.05901,.90558,-.04292,.85193,.25,.77897,.25322,.69206,.5794,.7103,.39056,.73176,.27575,1,.34871,.5676,.52039,.69811,.53235,.80901,.58584,.43026,.70923,.52361,.54185,2
1,0,.7087,-.24783,.64348,.04348,.45217,.38261,.65217,.18261,.5,.26957,.57826,-.23043,.50435,.37826,.38696,-.42609,.36087,-.26087,.26957,.11739,.53246,-.03845,.31304,-.12174,.4993,-.04264,.48348,-.04448,.64348,-.25217,.50435,.14783,2
1,0,.29202,.13582,.45331,.16808,.51783,-.00509,.52632,.20883,.52462,-.16638,.47368,-.04754,.55518,.03905,.81664,-.22411,.42445,-.04244,.34975,.06621,.28183,-.20883,.51731,-.03176,.50369,-.03351,.34635,.09847,.70798,-.01868,.39559,-.03226,2
1,0,.90116,.16607,.79299,.37379,.7299,.50515,.59784,.72997,.44303,.81152,.24412,.87493,.06438,.85038,-.12611,.87396,-.28739,.79617,-.46635,.65924,-.57135,.53805,-.68159,.39951,-.71844,.25835,-.72369,.11218,-.71475,-.05525,-.67699,-.19904,2
1,0,.97714,.19049,.82683,.46259,.71771,.58732,.47968,.84278,.31409,.92643,.10289,.93945,-.13254,.8429,-.3202,.91624,-.52145,.79525,-.68274,.49508,-.77408,.33537,-.85376,.17849,-.83314,-.01358,-.82366,-.19321,-.67289,-.33662,-.59943,-.497,2
1,0,.74084,.04974,.79074,.02543,.78575,.03793,.6623,.09948,.67801,.31152,.75934,.07348,.74695,.08442,.70681,-.07853,.63613,0,.70021,.11355,.68183,.12185,.67016,.15445,.64158,.13608,.65707,.17539,.59759,.14697,.57455,.15114,2
1,0,1,.01709,.96215,-.03142,1,-.03436,1,-.05071,.99026,-.07092,.99173,-.09002,1,-.15727,1,-.14257,.9831,-.11813,1,-.18519,1,-.19272,.98971,-.22083,.9649,-.20243,.94599,-.17123,.96436,-.22561,.87011,-.23296,2
1,0,.95704,-.12095,.63318,-.1269,.96365,-.18242,.97026,.0846,.92003,-.01124,.83543,-.24719,1,-.31395,.99273,-.21216,.98678,-.21018,1,-.27165,.93126,-.39458,1,-.19233,.88793,-.31565,.81428,-.23728,.89095,-.31857,.69531,-.41573,2
1,0,.9449,-.49311,1,-.03692,.98898,-.87052,.90083,.66942,1,-.10104,1,-.12493,1,-.15017,1,-.17681,1,-.20491,1,-.23452,1,-.26571,1,-.29852,1,-.33304,1,-.36931,1,-.4074,1,-.44739,2
1,0,.99449,.00526,.84082,-.11313,.88237,-.16431,.99061,-.06257,.96484,-.07496,.85221,.02966,.87161,-.20848,.93881,-.12977,.98298,-.08935,.89876,.00075,.87836,-.05882,.93368,-.19872,.87579,-.17806,.94294,-.16581,.80253,-.25741,.76586,-.27794,2
1,0,1,-.57224,.9915,-.73371,.89518,-.9745,1,-.35818,1,-.23229,.6289,-.86402,1,-.57535,1,-.79603,.76771,-.88952,.96601,-1,.7012,-.74896,.61946,-.76904,.53777,-.77986,.8102,-1,1,-1,.30445,-.76112,2
